"Patient","Seq.ID","Time","Distance","Error","Normal.Error"
1,"M77558_env_DPSC_1064",1064,0.04648282181,969.563542508611,0.513812158192163
1,"M77563_env_DPSC_1064",1064,0.028586504711,1186.09647740263,0.62856199120436
1,"M77556_env_DPSC_1064",1064,0.0407321999805,1039.14204937787,0.550684710852078
1,"M77561_env_DPSC_1064",1064,0.057053004452,841.671716655463,0.446036945763361
2,"AY823998_env_DPI_30",30,0.0087468566245,-105.179394799199,-0.207864416599208
2,"AY824010_env_DPI_179",179,0.0087443115885,43.8810895058716,0.086721520762592
2,"AY824006_env_DPI_179",179,0.0029413971685,181.790826766188,0.35927040862883
2,"AY824014_env_DPI_451",451,0.014549172307,177.925097295828,0.351630627066855
2,"AY824021_env_DPI_451",451,0.0232363038085,-28.5297866136407,-0.0563829774973136
2,"AY824032_env_DPI_536",536,0.03***REMOVED***6775,-150.465738293962,-0.297363119158027
2,"AY824031_env_DPI_536",536,0.034864971247,-219.892034108432,-0.434569237368443
2,"AY824025_env_DPI_536",536,0.0348692791405,-219.994413777979,-0.434771568731184
2,"AY824022_env_DPI_451",451,0.03197871195,-236.298352984592,-0.466992792459667
2,"AY824030_env_DPI_536",536,0.029063525259,-82.0171950142175,-0.162089318209916
2,"AY824015_env_DPI_451",451,0.023234711446,-28.49***REMOVED***1649693,-0.0563081880730618
2,"AY824016_env_DPI_451",451,0.0232342033265,-28.4798674006773,-0.0562843229262398
2,"AY824020_env_DPI_451",451,0.0205535170055,35.2282488059434,0.0696210450710344
2,"AY824019_env_DPI_451",451,0.0205380812155,35.5950896016595,0.0703460268807501
2,"AY824027_env_DPI_536",536,0.0175443631485,191.742592764636,0.378937930364893
2,"AY824026_env_DPI_536",536,0.0087312452555,401.191618736628,0.792868811732466
2,"AY824011_env_DPI_179",179,0.0087301746565,44.2170621631741,0.087385498346194
2,"AY824007_env_DPI_179",179,0.0086980437665,44.9806720111099,0.0888946087176084
2,"AY824002_env_DPI_30",30,0.0057791219245,-34.6494019175663,-0.068477078888471
3,"AY824040_env_DPI_14",14,0.0207139932685,-212.314271192585,-0.289256500262377
3,"AY824037_env_DPI_14",14,0.023618910829,-302.34991121248,-0.411920859962507
3,"AY824039_env_DPI_14",14,0.0206126240045,-209.172410409102,-0.284976035979703
3,"AY824047_env_DPI_291",291,0.023520839933,-22.3102807566109,-0.0303954778700421
3,"AY824043_env_DPI_201",201,0.020617619188,-22.3272322014844,-0.0304185724815863
3,"AY824071_env_DPI_748",748,0.0235744450405,433.028271005503,0.589956772487061
3,"AY824058_env_DPI_354",354,0.041482448081,-516.016229104896,-0.703019385701492
3,"AY824060_env_DPI_748",748,0.029541255707,248.091657126727,0.337999532870201
3,"AY824064_env_DPI_748",748,0.0387257774935,-36.5753876694982,-0.0498302284325589
3,"AY824074_env_DPI_748",748,0.0355151825735,62.9344822137175,0.0857418013810865
3,"AY824067_env_DPI_748",748,0.0386291859275,-33.5816078860069,-0.0457515093814807
3,"AY824062_env_DPI_748",748,0.041654704354,-127.355177100489,-0.173508415668242
3,"AY824069_env_DPI_748",748,0.0355286232095,62.5179002490552,0.0851742510205111
3,"AY824063_env_DPI_748",748,0.0325095299335,156.092326966223,0.212659846003029
3,"AY824065_env_DPI_748",748,0.0295623519895,247.437794406919,0.337108711726047
3,"AY824056_env_DPI_354",354,0.026566549075,-53.7096453524223,-0.0731739037498942
3,"AY824050_env_DPI_291",291,0.0206325203745,67.2109172173403,0.091568007108093
3,"AY824048_env_DPI_291",291,0.0265213696735,-115.309345259545,-0.157097200626084
